Image,Name,Rating,Number of Episodes,Description
"https://m.media-amazon.com/images/M/MV5BOWQ2MzY5OWMtNDVlMi00NTUyLTljY2QtYzQ4MzkxMjhhMThkXkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",74. Weathering with You,7.5, (60K),"Set during a period of exceptionally rainy weather, high-school boy Hodaka Morishima runs away from his troubled rural home to Tokyo and befriends an orphan girl who can manipulate the weather."
"https://m.media-amazon.com/images/M/MV5BNDU5YzQwNTktZjg2YS00MWRmLWIzNDEtZjgxMGYwNzQzMjYxXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",75. Rurouni Kenshin,7.9, (1.8K),"In the era known as Bakumatsu, there was an ishin assassin known as Hitokiri Battousai; eleven years later he returned as a wandering swordsman, Himura Kenshin."
"https://m.media-amazon.com/images/M/MV5BZDRlMDA0MTctYjNmYy00MzRhLWEwYjEtYmYxZTI5YTdjMTgyXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",76. Beastars,7.7, (13K),"In a world of anthropomorphic animals, a reclusive wolf's complicated relationship with a kindly rabbit is tested by a classmate's murder, a charismatic deer's influence, and his own burgeoning predatory instincts."
"https://m.media-amazon.com/images/M/MV5BMTQ1ODIzOGQtOGFkZC00MWViLTgyYmUtNWJkNmIxZjYxMTdmXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",77. I Want to Eat Your Pancreas,8.0, (27K),"A high school student discovers one of his classmates, Sakura Yamauchi, is suffering from a terminal illness. This secret brings the two together, as she lives out her final moments."
"https://m.media-amazon.com/images/M/MV5BMzg2YjA0NGYtYjQwMS00MDQyLWFlNWMtODVhNTBkYWIyNjE1XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",78. Parasyte: The Maxim,8.3, (53K),"17-year-old Shinichi Izumi is partially infected by a Parasyte, monsters that butcher and consume humans. He must learn to co-exist with the creature if he is to survive both the life of a Parasyte and a human as part monster, part person."
"https://m.media-amazon.com/images/M/MV5BYmNlZjlmNGYtOWU3ZC00ZjE3LWJjNzctMjhjNDRkMzg3NGUxXkEyXkFqcGc@._V1_QL75_UX140_CR0,2,140,207_.jpg",79. Elfen Lied,7.9, (38K),"Two university students come across a seemingly harmless girl named Lucy, unaware that she's actually a mutant serial killer with a split personality."
"https://m.media-amazon.com/images/M/MV5BYjRmOWJmMDgtYjBjMS00OTg1LWJmZTItZTY2MjJlODgxNmUwXkEyXkFqcGc@._V1_QL75_UY207_CR1,0,140,207_.jpg",80. Nana,8.5, (6.7K),"Two ostensibly opposite women, both named Nana, become roommates in Tokyo and grow inseparable. However, their relationship is jeopardized as the harsh realities of adult life take shape."
"https://m.media-amazon.com/images/M/MV5BMGQ2YjcwZDUtNDQ4YS00MThjLWJlMjYtZjkxMTYxNmU4MGY0XkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",81. Dota: Dragon's Blood,7.7, (22K),"After encounters with a dragon and a princess on her own mission, a Dragon Knight becomes embroiled in events larger than he could have ever imagined."
"https://m.media-amazon.com/images/M/MV5BNzk2NjkzNTMtZjYzNS00M2UxLWI2NGYtZDlkOTliNjZkOTk1XkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",82. Food Wars: Shokugeki no Soma,8.1, (13K),Soma Yukihira enrolls in an elite culinary school to become a full-time chef and surpass his father's culinary skills.
"https://m.media-amazon.com/images/M/MV5BZjg5NGUyZGEtYmYyMS00NDMyLWE4NzUtODhhYmM0YWE1MmQ4XkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",83. Konosuba: God's Blessing on This Wonderful World!,7.8, (16K),It was a happy day for Kazuma - right up to the moment he died. A goddess intervenes and offers him a second chance in a magical land.
"https://m.media-amazon.com/images/M/MV5BNDczZWMyMjEtZDI0ZS00YThjLWE2MjEtNTIxNmVmZDhkNDg5XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",84. Fullmetal Alchemist,8.5, (80K),"When a failed alchemical ritual leaves brothers Edward and Alphonse Elric with severely damaged bodies, they begin searching for the one thing that can save them: the fabled philosopher's stone."
"https://m.media-amazon.com/images/M/MV5BYzYzMDM3NGYtZTIwZS00N2UxLWExYzItYmQ1ZTRiOWNjMmYzXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",85. Redo of Healer,6.4, (5.8K),"Keyaru is a healing magician who is abused repeatedly by others. Using his healing magic, he goes back four years into the past to get revenge on the ones who abused him."
"https://m.media-amazon.com/images/M/MV5BZGVhODJjYzUtMjNjZS00NGJlLWJhZDEtN2FlMmM0YzZiOTc4XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",86. Golden Boy,8.0, (7.8K),"A University drop-out rides Japan on his bicycle, taking part-time jobs and trying not to take women."
"https://m.media-amazon.com/images/M/MV5BNjQ1OTNkZGYtODVlMC00NWI0LWJiYjItMzM4M2U4NjY0ZTYwXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",87. Psycho-Pass,8.1, (23K),"Believing in humanity and order, policewoman Akane Tsunemori obeys the ruling, computerized, precognitive Sibyl System. But when she faces a criminal mastermind who can elude this perfect system, she questions both Sibyl and herself."
"https://m.media-amazon.com/images/M/MV5BZjhmOTg4ODUtNTc2Ny00ZjAyLWI4NGItNTYyM2EzZjBkOWRhXkEyXkFqcGc@._V1_QL75_UY207_CR6,0,140,207_.jpg",88. Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,7.8, (16K),Four talented alien musicians are kidnapped by a record producer who disguises them as humans and has them reprogrammed to forget their real identities and play soulless corporate pop as The Crescendolls.
"https://m.media-amazon.com/images/M/MV5BNGE2NTc3Y2YtZTQ5Zi00NzZkLWIyNDUtZmZkZjQ2NWU0ZTIzXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",89. Whisper of the Heart,7.8, (76K),"A love story between a girl who loves reading books, and a boy who has previously checked out all of the library books she chooses."
"https://m.media-amazon.com/images/M/MV5BZTA2OWJiYzgtZWFiOS00ZmYyLWFiMjMtYzg5YjNlMTA5NGJjXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",90. Hellsing Ultimate,8.2, (28K),"The vampire Alucard, his master Sir Integra Fairbrook Wingates Hellsing, and his newly sired ward Seras Victoria, try to protect England from a war-crazed SS-Major who seeks to start an eternal war with his vampire army."
"https://m.media-amazon.com/images/M/MV5BZGJiMmEyMDMtMTJlZi00YTgwLWI1ODgtZDA1YjEyM2Q5MjI3XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",91. Serial Experiments Lain,8.1, (19K),"Strange things start happening when a withdrawn girl named Lain becomes obsessed with an interconnected virtual realm known as ""The Wired""."
"https://m.media-amazon.com/images/M/MV5BNDE5NmZhN2ItNzU4YS00YTRlLWJlODYtMGQ1ZTQ2NTMxOTg2XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",92. My Teen Romantic Comedy SNAFU,7.9, (9.8K),"About an antisocial high school student named Hikigaya Hachiman with a distorted view on life and no friends or girlfriend. His life change when he was forced to enter the ""Volunteer Service Club"" by his teacher."
"https://m.media-amazon.com/images/M/MV5BYzk2ODAyZjctNjExNS00ZDk0LWE1ZDMtZmIyNzI2NjNjNjllXkEyXkFqcGc@._V1_QL75_UY207_CR1,0,140,207_.jpg",93. Dororo,8.2, (23K),"Sightless Hyakkimaru wields fearsome prosthetics in place of the limbs his father traded to 12 demons. When he encounters the young thief Dororo, the pair sets out to reclaim Hyakkimaru's body parts and survive the demon-infested world."
"https://m.media-amazon.com/images/M/MV5BZWQ2MmFjYmMtYjUwYS00MDExLWJjNDAtNDBhODM2NTk4OThiXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",94. Ninja Scroll,7.8, (42K),A vagabond swordsman is aided by a kunoichi and a spy in battling a demonic clan of killers - led by a ghost from his past - who are bent on overthrowing the Tokugawa Shogunate.
"https://m.media-amazon.com/images/M/MV5BMTk1MGM5ZDQtMWFkZS00YTUyLWIzYWYtZTQwYWYzNzQ3MTMyXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",95. Goblin Slayer,7.4, (11K),"In a fantasy world, a lone hero makes his living by exterminating all goblins he encounters. But one day he meets a friend, and his life begins to become more intense."
"https://m.media-amazon.com/images/M/MV5BZDNmNzljMzEtOTM5Ny00NWU0LThkNTEtMzJlZDhjYjQxOTAxXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",96. The Quintessential Quintuplets,7.6, (7.9K),"With his family deep in debt, Futaro Uesugi accepts a lucrative job tutoring underachieving quintuplet classmates to help them graduate high school."
"https://m.media-amazon.com/images/M/MV5BMWE4MjMyOTQtZDI2OC00NTUxLTg3NzYtMDAxMzI2MmUzNjM4XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",97. Vampire Hunter D: Bloodlust,7.6, (37K),"A legendary dhampir competes with a motley family of bounty hunters to return a young woman, who has been seemingly abducted by a vampire, to her family."
"https://m.media-amazon.com/images/M/MV5BMTg5ZDJlMjItZGI4MC00MzU2LTg2NGMtMWM3MjhmODhmMDVmXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",98. Rascal Does Not Dream of Bunny Girl Senpai,8.0, (18K),"After experiencing ""puberty syndrome"" himself, high school pariah Sakuta keeps meeting girls suffering from it, including his sister and actor Mai."
"https://m.media-amazon.com/images/M/MV5BMGExMGVjOWQtODI2Ny00NzE2LWJkYWItOTk1Zjc4MTQ3NWM2XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",99. Deadman Wonderland,7.1, (12K),"After being falsely convicted for the murder of his entire class, a young man must learn to survive in a mysterious prison with a perverted take on incarceration while also looking to clear his name."
"https://m.media-amazon.com/images/M/MV5BMGJlODA2ZmItOTRiZS00NWM5LWJlNTQtYzI5MTNiZjA2MGFjXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",100. Gurren Lagann,8.3, (22K),"Two friends, Simon and Kamina, become the symbols of rebellion against the powerful Spiral King, who forced mankind into subterranean villages."
"https://m.media-amazon.com/images/M/MV5BMzIxYzU5YWYtZjQ5OS00MGExLWIxMWEtZjEzMDM0M2YwM2FjXkEyXkFqcGc@._V1_QL75_UY207_CR2,0,140,207_.jpg",101. Black Lagoon,7.9, (19K),"A Japanese businessman, captured by modern-day pirates, is written off and left for dead by his company. Tired of the corporate life, he opts to stick with the mercenaries that kidnapped him, becoming part of their gang."
"https://m.media-amazon.com/images/M/MV5BYjZjNmIxYTgtYzdkZC00Yzc5LWI5YTAtZWQ5YWNjZmQ1NTUyXkEyXkFqcGc@._V1_QL75_UY207_CR1,0,140,207_.jpg",102. The Future Diary,7.4, (21K),"A young man competes with people around the world for a chance to become the succesor of God, with a diary that is able to tell the future."
"https://m.media-amazon.com/images/M/MV5BYzAyMWVlYzMtN2VjMi00MTMxLWFjNTMtZWQ5NThjOTc2YjNjXkEyXkFqcGc@._V1_QL75_UY207_CR13,0,140,207_.jpg",103. The Seven Deadly Sins: Four Knights of the Apocalypse,7.0, (940),"A new generation of adventurers comes together to change the world, as a prophecy states. But will they bring good or destruction?"
"https://m.media-amazon.com/images/M/MV5BODVmZjhhYTYtYzRiOC00YzFiLThlZjMtZTQxNWY0MTI1MzlmXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",104. 5 Centimeters per Second,7.5, (66K),"Told in three interconnected segments, Takaki tells the story of his life as cruel winters, cold technology, and finally, adult obligations and responsibility converge to test the delicate petals of love."
"https://m.media-amazon.com/images/M/MV5BMmZjOGJmOGYtYjA4Mi00ZTc5LTk1MTUtOWZlNDg2YmNmMDYzXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",105. Porco Rosso,7.7, (106K),"In 1930s Italy, a veteran World War I pilot is cursed to look like an anthropomorphic pig."
"https://m.media-amazon.com/images/M/MV5BMzJhYWEyMWUtZDYwNS00NTU4LTgwODItYjBlNzEwMTc5MTc2XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",106. The Disastrous Life of Saiki K.,8.3, (12K),"Saiki Kusuo is a powerful psychic who hates attracting attention, yet he is surrounded by colorful characters who always find a way to remove him from his everyday life."
"https://m.media-amazon.com/images/M/MV5BNjlmZTFiZTEtMGYxZS00NGQ3LWI4NjMtNTUxMGFhYTMyYzM2XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",107. KILL la KILL,7.9, (18K),A young girl arrives at a school of superhumans to find out the truth behind her father's murder.
"https://m.media-amazon.com/images/M/MV5BNDEwZDkyNWItYzM3OC00N2Q1LTk0YmEtYjIxZWJlNGFjNTE3XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",108. The Cat Returns,7.1, (67K),"After helping a cat, a seventeen-year-old girl finds herself involuntarily engaged to a cat Prince in a magical world where her only hope of freedom lies with a dapper cat statuette come to life."
"https://m.media-amazon.com/images/M/MV5BYjdiMDdlMDItOGM4Ny00YmE4LTk0MTEtMGRhM2Y4OWZkZDZkXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",109. The Garden of Words,7.4, (55K),"On a rainy morning in Tokyo, 15-year-old Takao, an aspiring shoemaker, decides to skip class to sketch designs in a beautiful garden. This is where he meets Yukari, a beautiful yet mysterious woman. They strike an unlikely friendship."
"https://m.media-amazon.com/images/M/MV5BMzMxYWE5ZjMtMGJiMi00YmZjLTg2MGEtMWY1YjBkNWUxNzQ5XkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",110. Redline,7.5, (18K),"A story about the most popular racing event in the galaxy, the Redline, and the various racers who compete in it."
"https://m.media-amazon.com/images/M/MV5BMDliNGUxNTEtOTE1Zi00M2U3LWE0ODktNWQxMDRhMDZiNDAyXkEyXkFqcGc@._V1_QL75_UY207_CR13,0,140,207_.jpg",111. Kimi ni Todoke: From Me to You,7.8, (6.1K),"Sawako wishes to make friends but her weird vibe and lack of communication skills are getting in her way. Fortunately, it's no longer the case since she met Kazehaya, an extroverted guy who she couldn't help but to fall in love with."
"https://m.media-amazon.com/images/M/MV5BNjg5NmY1YjMtMjEyZS00MDA2LWI3MGYtNTk1MjFiYTY2NGFmXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",112. Belladonna of Sadness,7.3, (8.3K),"After being raped by an evil feudal lord and subsequently getting banished from her village, a peasant girl makes a pact with the Devil to gain magical powers and take her revenge."
"https://m.media-amazon.com/images/M/MV5BMjYwMDMwNDQtZTdmNy00YzBkLTliMzYtNzkzNTc1Njc1OWI2XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",113. The Dangers in My Heart,8.1, (3.3K),"Fascinated by the macabre, Kyotaro fantasizes about acting on his twisted thoughts to the detriment of his classmates. His heart was dark until an encounter with Anna lit a spark within it in a classic tale of boy meets girl."
"https://m.media-amazon.com/images/M/MV5BMTA5MTc1M2EtZWQ2Ni00ZmU2LTg3MzQtOTliMjE4OGM0ZWFiXkEyXkFqcGc@._V1_QL75_UY207_CR0,0,140,207_.jpg",114. Dragon Ball Super: Broly,7.7, (33K),"Goku and Vegeta encounter Broly, a Saiyan warrior unlike any fighter they've faced before."
"https://m.media-amazon.com/images/M/MV5BMzE0NWM3NzctNmE3MS00OTBmLWJiNGEtYTU0N2ZjYzQyNjZiXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",115. Jin-Roh: The Wolf Brigade,7.3, (19K),A traumatized member of an elite para-military police force falls for the sister of a female terrorist courier who died in front of him on duty.
"https://m.media-amazon.com/images/M/MV5BY2Q0NDUyZmEtMjBmMC00YWMxLWJkN2UtNDc4OGY5ZjEzMzA2XkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",116. Banana Fish,8.2, (9.5K),"Ash Lynx is raised by an infamous gangster, Dino Golzine. When Ash grows up, he has his own gang and he must stop Dino from catching hold of the Banana Fish, a mysterious drug that causes insanity."
"https://m.media-amazon.com/images/M/MV5BNmFkMzZjMmYtYWI4Mi00ZDY2LWEzNGItMjA1NGI2ZGVjYmI0XkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",117. Belle,7.1, (18K),"Suzu is a shy high school student living in a rural village. For years, she has only been a shadow of herself. But when she enters ""U"", a massive virtual world, she escapes into her online persona as Belle, a globally-beloved singer."
"https://m.media-amazon.com/images/M/MV5BMjc4MDI2ZGUtOGZkNS00ZDFiLTllYTYtNGRmZDgxN2FiMjUzXkEyXkFqcGc@._V1_QL75_UY207_CR1,0,140,207_.jpg",118. When Marnie Was There,7.6, (50K),"Anna, a shy 12-year-old girl, is sent to spend time with her aunt and uncle who live in the countryside, where she meets Marnie. The two become best friends. But Anna gradually discovers that Marnie is not quite who she appears to be."
"https://m.media-amazon.com/images/M/MV5BZDFkM2M4MTItNDA1NS00YTE5LTgwNmQtOTkwM2ZlOGIxODZjXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",119. NieR:Automata Ver1.1a,7.3, (2.2K),"Animated adaptation of NieR: Automata (2017), where a long-running war on post-apocalyptic Earth between androids and machines soon unveils the truth of the world."
"https://m.media-amazon.com/images/M/MV5BOGE0OTk3MmYtZDZmMC00MWRiLTg1MGYtMWEzNWZmNjI2YzEyXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",120. Call of the Night,7.4, (3.7K),"Ko, a human boy, falls in love with Nanakusa, a vampire girl, and wants to become a vampire too, but Nanakusa invites him to her abandoned building just to taste the sweet blood from her neck."
"https://m.media-amazon.com/images/M/MV5BYjcyNTUwYmQtZjFmZC00YTZmLWJkYzEtMGU4NTlkMjVjZTA2XkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",121. Highschool of the Dead,7.1, (16K),High school students are overwhelmed with the start of the zombie apocalypse.
"https://m.media-amazon.com/images/M/MV5BMmI0OWI1OGEtM2Y5Zi00MWViLWE5ZjctMDNlNGE1OWJiZTU1XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",122. Tales from Earthsea,6.3, (46K),"In a mythical land, a man and a young boy investigate a series of unusual occurrences."
"https://m.media-amazon.com/images/M/MV5BMWVjMWRhMzYtOGRmMi00ODExLTk2M2YtZDhjNGY5OWQ5NDY4XkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",123. From Up on Poppy Hill,7.4, (54K),A group of Yokohama teens look to save their school's clubhouse from the wrecking ball in preparations for the 1964 Tokyo Olympics.
"https://m.media-amazon.com/images/M/MV5BZjIwOTNmZGYtYTU4Mi00YmNkLWE4NDAtMDQxOGRiN2FiMzM1XkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",124. Vampire Hunter D,7.0, (18K),"When Doris Lang is chosen as the next bride for the vampire Count Magnus Lee, she will hire a mysterious vampire hunter known only as D in an attempt to escape her ill-gotten fate."
"https://m.media-amazon.com/images/M/MV5BYTcyYjQ2MTAtNmM0OC00NDhjLWE1ZGItM2NiNDEzMTZmYzdiXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",125. Wolf Children,8.1, (51K),"After her werewolf lover unexpectedly dies in an accident while hunting for food for their children, a young woman must find ways to raise the werewolf son and daughter that she had with him while keeping their trait hidden from society."
"https://m.media-amazon.com/images/M/MV5BNmMzOTVhNjAtMmIxYS00NzA0LWFmNzYtMTQ0NjYwMjlkMzM0XkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",126. Memories,7.5, (22K),Three separate science-fiction stories by three prominent Japanese animators.
"https://m.media-amazon.com/images/M/MV5BNjM3OWRmODQtODVjYS00YzY5LWFiNmQtOGExM2M4OWQ3Nzk1XkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",127. Ranking of Kings,8.4, (13K),"The people of the kingdom look down on the young Prince Bojji, who can neither hear nor speak. They call him ""The Useless Prince"" while jeering at his supposed foolishness."
"https://m.media-amazon.com/images/M/MV5BODQzNDE4N2ItZDAwMC00YzA3LTkwMTEtZDgyMjE3M2ZiY2NiXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",128. The Witcher: Nightmare of the Wolf,7.2, (52K),"Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past."
"https://m.media-amazon.com/images/M/MV5BMGVhZTI3NzAtZTNhNy00ZmFhLTgwNTYtYjE0OGQzMzczZjUxXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",129. Ragna Crimson,7.1, (1.4K),"In a world where dragons rule sky, sea, and land, dragon hunter Ragna joins forces with the mysterious Crimson to fight the dragons at any cost and destroy the dragon monarchs."
"https://m.media-amazon.com/images/M/MV5BYmZmOGM3MjAtYWI3My00N2QyLWJmNTctNTE5MTU2ZjcxYzNiXkEyXkFqcGc@._V1_QL75_UY207_CR8,0,140,207_.jpg",130. Ergo Proxy,7.9, (17K),"In a post-apocalyptic future humans live in peace with androids in a domed city. However, a strange series of murders has intruded into bored inspector Re-l Mayer's life."
"https://m.media-amazon.com/images/M/MV5BNGU3YWM0MzEtNDJmYy00OTQzLWE4ZTQtZmNlZWE2NDEyYzRlXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",131. Bikini Warriors,5.0, (547),"When darkness threatens the world, four heroines hold the only hope for salvation - if they can even manage to get out of the first town, that is."
